,age,country,countryZh,loan,marketValue,mfClubId,mfClubName,miClubId,miClubName,playerId,playerMainPosition,playerName,premium,premiumRate,transferDate,transferFee,transferFeeValue,year
1283,26,China,中国,,5万,50.0,上海绿地申花,,上海绿地申花预备队,1314,左边锋,王飞,-5万,-100,2016-01-01,,,15
1284,20,China,中国,,5万,,圣埃蒂安B队,626.0,天津权健,19527,中锋,向柏旭,-5万,-100,2016-01-01,,,15
1285,25,China,中国,,5万,1249.0,北京北控,52.0,大连一方,8942,后腰,李震东,-5万,-100,2016-01-01,0,0.0,15
1286,32,China,中国,,5万,51.0,广州富力,626.0,天津权健,1361,中锋,张烁,-5万,-100,2016-01-01,,,15
1287,38,China,中国,,5万,215.0,重庆力帆,43.0,北京人和,1084,中后卫,孙继海,-5万,-100,2016-01-01,0,0.0,15
1288,28,China,中国,,5万,43.0,北京人和,,Renhe Reserve,1108,中锋,吴丁卯,-5万,-100,2016-01-01,,,15
1289,19,China,中国,,5万,213.0,河北华夏幸福,,河北华夏幸福预备队,21428,右中场,车世伟,-5万,-100,2016-01-01,,,15
1290,25,China,中国,,5万,,上海上港预备队,52.0,大连一方,1153,中后卫,吴禹寅,-5万,-100,2016-01-01,0,0.0,15
1291,23,China,中国,,5万,45.0,上海上港,,上海上港预备队,1162,右边锋,李圣龙,-5万,-100,2016-01-01,,,15
1292,24,China,中国,,5万,41.0,广州恒大,1250.0,深圳FC,33344,左后卫,张宏楠,-5万,-100,2016-01-01,0,0.0,15
1293,28,China,中国,,5万,46.0,天津泰达,,天津泰达预备队,1175,中后卫,李洪洋,-5万,-100,2016-01-01,,,15
1294,21,China,中国,,5万,213.0,河北华夏幸福,,河北华夏幸福预备队,1484,左后卫,吴国栋,-5万,-100,2016-01-01,,,15
1295,18,China,中国,,3万,,北京国安预备队,42.0,北京国安,6698,门将,张岩,-3万,-100,2016-01-01,,,15
1296,22,China,中国,,3万,48.0,河南建业,,河南建业预备队,1243,,袁野,-3万,-100,2016-01-01,,,15
1297,20,China,中国,,3万,,北京国安预备队,42.0,北京国安,1065,,魏鑫,-3万,-100,2016-01-01,,,15
1298,30,China,中国,,3万,215.0,重庆力帆,55.0,杭州绿城,6772,门将,张磊,-3万,-100,2016-01-01,0,0.0,15
1299,22,China,中国,,3万,,北京国安预备队,42.0,北京国安,1071,右中场,杜明洋,-3万,-100,2016-01-01,,,15
1300,20,China,中国,,3万,,河南建业预备队,48.0,河南建业,6829,门将,魏鹏,-3万,-100,2016-01-01,,,15
1301,18,China,中国,,3万,,上海上港预备队,45.0,上海上港,6703,门将,施晓东,-3万,-100,2016-01-01,,,15
1302,20,China,中国,,3万,,上海上港预备队,45.0,上海上港,1145,中场,孙峻岗,-3万,-100,2016-01-01,,,15
1303,22,China,中国,,3万,,河南建业预备队,48.0,河南建业,6835,中后卫,罗恒,-3万,-100,2016-01-01,,,15
1304,22,China,中国,,3万,,河南建业预备队,48.0,河南建业,6837,,王飞,-3万,-100,2016-01-01,,,15
1305,19,China,中国,,3万,,上海绿地申花预备队,50.0,上海绿地申花,33387,左后卫,黄博文,-3万,-100,2016-01-01,,,15
1306,20,China,中国,,3万,,R&amp;F Reserves,51.0,广州富力,6711,,宁安,-3万,-100,2016-01-01,,,15
1307,20,China,中国,,3万,,Mafra U19,52.0,大连一方,8938,左后卫,李帅,-3万,-100,2016-01-01,0,0.0,15
1308,33,China,中国,,3万,51.0,广州富力,,Without Club,1337,右后卫,李健华,-3万,-100,2016-01-01,,,15
1309,19,China,中国,,3万,,大连一方预备队,52.0,大连一方,8940,,董洪麟,-3万,-100,2016-01-01,,,15
1310,22,China,中国,,3万,42.0,北京国安,,Without Club,1046,,张帅,-3万,-100,2016-01-01,,,15
1311,20,China,中国,出租,3万,42.0,北京国安,1255.0,梅州客家,1052,右边锋,巴顿,,-,2016-01-01,,,15
1312,20,China,中国,,3万,,长春亚泰预备队,44.0,长春亚泰,6846,,左伊藤,-3万,-100,2016-01-01,,,15
1313,18,China,中国,,3万,,江苏苏宁预备队,53.0,江苏苏宁,6665,,曹文,-3万,-100,2016-01-01,,,15
1314,18,China,中国,,3万,43.0,北京人和,,Renhe Reserve,21626,左边锋,曹永竞,-3万,-100,2016-01-01,,,15
1315,19,China,中国,,3万,43.0,北京人和,,Renhe Reserve,24563,,陈立明,-3万,-100,2016-01-01,,,15
1316,19,China,中国,,3万,43.0,北京人和,,Renhe Reserve,24564,中场,孙伟哲,-3万,-100,2016-01-01,,,15
1317,19,China,中国,,3万,52.0,大连一方,,大连一方预备队,1385,,董岩峰,-3万,-100,2016-01-01,,,15
1318,22,China,中国,,3万,213.0,河北华夏幸福,,河北华夏幸福预备队,21427,门将,苏维超,-3万,-100,2016-01-01,,,15
1319,18,China,中国,,3万,48.0,河南建业,,河南建业预备队,21434,,张仔儒,-3万,-100,2016-01-01,,,15
1320,22,China,中国,,3万,44.0,长春亚泰,,长春亚泰预备队,1130,,牟彦龙,-3万,-100,2016-01-01,,,15
1321,24,China,中国,回归,3万,,CC Shenhuá,44.0,长春亚泰,6856,中锋,程长城,,-,2016-01-01,,,15
1322,22,China,中国,,3万,,R&amp;F Reserves,51.0,广州富力,6792,前腰,向嘉驰,-3万,-100,2016-01-01,,,15
1323,23,China,中国,,3万,213.0,河北华夏幸福,,河北华夏幸福预备队,6678,,高云飞,-3万,-100,2016-01-01,,,15
1324,18,China,中国,,3万,48.0,河南建业,,河南建业预备队,21436,,杜长杰,-3万,-100,2016-01-01,,,15
1325,18,China,中国,,3万,,广州恒大预备队,41.0,广州恒大,6795,门将,刘世博,-3万,-100,2016-01-01,,,15
1326,19,China,中国,,3万,,广州恒大预备队,41.0,广州恒大,6799,左后卫,陈泽鹏,-3万,-100,2016-01-01,,,15
1327,22,China,中国,,3万,,重庆力帆预备队,215.0,重庆力帆,6735,右后卫,李放,-3万,-100,2016-01-01,,,15
1328,21,China,中国,,3万,45.0,上海上港,,上海上港预备队,1141,中后卫,吴海天,-3万,-100,2016-01-01,,,15
1329,22,China,中国,,3万,,重庆力帆预备队,215.0,重庆力帆,6739,,郑毅,-3万,-100,2016-01-01,,,15
1330,20,China,中国,,3万,44.0,长春亚泰,,长春亚泰预备队,21443,门将,刘宇,-3万,-100,2016-01-01,,,15
1331,22,China,中国,,3万,46.0,天津泰达,,天津泰达预备队,1174,,王一,-3万,-100,2016-01-01,,,15
1332,21,China,中国,,3万,41.0,广州恒大,,广州恒大预备队,1468,中后卫,胡博文,-3万,-100,2016-01-01,,,15
1333,22,China,中国,,3万,,重庆力帆预备队,215.0,重庆力帆,6745,左中场,孙政扬,-3万,-100,2016-01-01,,,15
1334,22,China,中国,,3万,,重庆力帆预备队,215.0,重庆力帆,6747,,张诚,-3万,-100,2016-01-01,,,15
1335,23,China,中国,,3万,,天津泰达预备队,46.0,天津泰达,6691,中场,赵英杰,-3万,-100,2016-01-01,,,15
1336,33,China,中国,,3万,215.0,重庆力帆,,Without Club,33448,后腰,吴鹏,-3万,-100,2016-01-01,,,15
1337,20,China,中国,,3万,,Renhe Reserve,43.0,北京人和,9024,右后卫,于斌,-3万,-100,2016-01-01,,,15
1338,21,Chinese Taipei (Taiwan),中华台北,,3万,44.0,长春亚泰,,长春亚泰预备队,14481,,柯昱廷,-3万,-100,2016-01-01,,,15
1339,22,China,中国,出租,3万,215.0,重庆力帆,,CD Qbao,19518,左后卫,彭睿,,-,2016-01-01,,,15
1340,22,China,中国,,,,江苏苏宁预备队,53.0,江苏苏宁,6664,中后卫,刘伟,,-,2016-01-01,,,15
1341,26,Chinese Taipei (Taiwan),中华台北,,,,Without Club,44.0,长春亚泰,6848,中后卫,殷亚吉,,-,2016-01-01,,,15
1342,36,China,中国,,,53.0,江苏苏宁,,Retired,1411,中场,陆博飞,,-,2016-01-01,,,15
1343,22,China,中国,,,,Zhicheng Res.,627.0,贵州恒丰,19504,,赵辉,,-,2016-01-01,,,15
1344,34,China,中国,,,,生涯中断,46.0,天津泰达,1187,左后卫,曹阳,,-,2016-01-01,,,15
1345,26,Brazil,巴西,回归,150万,47.0,辽宁宏运,50.0,上海绿地申花,1329,中锋,保罗·恩里克,,-,2015-12-31,,,15
1346,32,Brazil,巴西,回归,150万,201.0,帕尔梅拉斯,48.0,河南建业,1250,中锋,拉菲尔·马奎斯,,-,2015-12-31,,,15
1347,28,Argentina,阿根廷,回归,80万,183.0,班菲尔德,50.0,上海绿地申花,1315,中锋,比亚特里,,-,2015-12-31,,,15
1348,22,Brazil,巴西,回归,60万,215.0,重庆力帆,126.0,伊斯托里尔,5790,右边锋,费尔南多,,-,2015-12-31,,,15
1349,31,Romania,罗马尼亚,回归,60万,53.0,江苏苏宁,,ASA Tirgu Mures,37117,中后卫,Marius Constantin,,-,2015-12-31,,,15
1350,31,Colombia,哥伦比亚,回归,40万,,Junior FC,53.0,江苏苏宁,1431,右边锋,托洛扎,,-,2015-12-31,,,15
1351,22,China,中国,回归,15万,213.0,河北华夏幸福,49.0,山东鲁能,6681,中场,罗森文,,-,2015-12-31,,,15
1352,27,China,中国,回归,15万,43.0,北京人和,41.0,广州恒大,1133,左边锋,冯仁亮,,-,2015-12-31,,,15
1353,22,China,中国,回归,13万,214.0,石家庄永昌,49.0,山东鲁能,1291,左后卫,糜昊伦,,-,2015-12-31,,,15
1354,26,China,中国,回归,13万,56.0,浙江毅腾,44.0,长春亚泰,1111,右中场,李晓挺,,-,2015-12-31,,,15
1355,22,China,中国,回归,13万,47.0,辽宁宏运,41.0,广州恒大,1216,右边锋,杨超声,,-,2015-12-31,,,15
1356,26,China,中国,回归,10万,47.0,辽宁宏运,42.0,北京国安,1073,后腰,杨运,,-,2015-12-31,,,15
1357,22,China,中国,回归,10万,1257.0,青岛黄海,215.0,重庆力帆,33508,右边锋,石哲,,-,2015-12-31,,,15
1358,21,China,中国,回归,10万,1256.0,内蒙古中优,43.0,北京人和,20252,前腰,李帅,,-,2015-12-31,,,15
1359,22,China,中国,回归,10万,774.0,雷克索斯,41.0,广州恒大,6802,右中场,李源一,,-,2015-12-31,,,15
1360,28,China,中国,回归,10万,215.0,重庆力帆,44.0,长春亚泰,1120,左中场,刘卫东,,-,2015-12-31,,,15
1361,25,China,中国,回归,10万,55.0,杭州绿城,41.0,广州恒大,1221,中后卫,弋腾,,-,2015-12-31,,,15
1362,26,China,中国,回归,8万,213.0,河北华夏幸福,,Mafra,6782,中锋,谈杨,,-,2015-12-31,,,15
1363,22,China,中国,回归,8万,1254.0,新疆雪豹,41.0,广州恒大,19488,左边锋,肖开提·亚力昆,,-,2015-12-31,,,15
1364,21,China,中国,回归,8万,626.0,天津权健,45.0,上海上港,1143,右边锋,郑达伦,,-,2015-12-31,,,15
1365,24,China,中国,回归,8万,215.0,重庆力帆,41.0,广州恒大,6744,前腰,彭欣力,,-,2015-12-31,,,15
1366,30,China,中国,回归,5万,215.0,重庆力帆,42.0,北京国安,1055,后腰,张晓彬,,-,2015-12-31,,,15
1367,26,China,中国,回归,5万,1252.0,武汉卓尔,48.0,河南建业,1264,后腰,张力,,-,2015-12-31,,,15
1368,26,China,中国,回归,5万,1256.0,内蒙古中优,50.0,上海绿地申花,1314,左边锋,王飞,,-,2015-12-31,,,15
1369,20,China,中国,回归,5万,626.0,天津权健,,圣埃蒂安B队,19527,中锋,向柏旭,,-,2015-12-31,,,15
1370,22,China,中国,回归,5万,54.0,上海申鑫,49.0,山东鲁能,1283,中锋,陈灏,,-,2015-12-31,,,15
1371,32,China,中国,回归,5万,626.0,天津权健,51.0,广州富力,1361,中锋,张烁,,-,2015-12-31,,,15
1372,22,China,中国,回归,5万,1253.0,大连超越,52.0,大连一方,1395,右边锋,南云齐,,-,2015-12-31,,,15
1373,25,China,中国,回归,5万,42.0,北京国安,47.0,辽宁宏运,1217,门将,石笑天,,-,2015-12-31,,,15
1374,24,China,中国,回归,5万,1250.0,深圳FC,41.0,广州恒大,33344,左后卫,张宏楠,,-,2015-12-31,,,15
1375,20,China,中国,回归,3万,1255.0,梅州客家,42.0,北京国安,1052,右边锋,巴顿,,-,2015-12-31,,,15
1376,25,China,中国,回归,3万,1255.0,梅州客家,44.0,长春亚泰,6854,左边锋,杨贺,,-,2015-12-31,,,15
1377,25,China,中国,回归,3万,,BD Yingli Yiton,53.0,江苏苏宁,1418,中后卫,苗明,,-,2015-12-31,,,15
1378,22,China,中国,回归,3万,,LJ Jiayunhao,43.0,北京人和,33521,右中场,杨磊,,-,2015-12-31,,,15
1379,21,China,中国,回归,3万,1257.0,青岛黄海,41.0,广州恒大,1468,中后卫,胡博文,,-,2015-12-31,,,15
1380,26,Hongkong,香港,,10万,,Loures,627.0,贵州恒丰,16002,前腰,欧阳耀冲,-10万,-100,2015-12-26,,,15
1381,26,Brazil,巴西,,300万,,广州恒大预备队,41.0,广州恒大,6803,中锋,阿兰,-300万,-100,2015-12-01,,,15
1382,31,Sweden,瑞典,回归,70万,52.0,大连一方,207.0,沃特福德,19560,中锋,拉内吉,,-,2015-11-30,,,15
1383,25,China,中国,回归,8万,55.0,杭州绿城,45.0,上海上港,1161,中场,王佳玉,,-,2015-11-30,,,15
1384,35,China,中国,,,42.0,北京国安,,Retired,1077,左中场,邵佳一,,-,2015-11-01,,,15
1385,33,Italy,意大利,,150万,41.0,广州恒大,82.0,巴勒莫,1042,中锋,吉拉迪诺,-150万,-100,2015-08-27,0,0.0,15
1386,24,Colombia,哥伦比亚,出租,100万,46.0,天津泰达,1054.0,阿联酋酋长,6697,中锋,乔丹·吉尔,,-,2015-08-19,,,15
1387,32,Italy,意大利,出租,200万,41.0,广州恒大,207.0,沃特福德,1038,影子前锋,迪亚曼蒂,,-,2015-08-17,,,15
1388,26,Zambia,赞比亚,出租,120万,50.0,上海绿地申花,107.0,里尔,6784,中后卫,苏祖,,-,2015-07-28,,,15
1389,21,China,中国,出租,13万,41.0,广州恒大,774.0,雷克索斯,6802,右中场,李源一,,-,2015-07-25,,,15
1390,24,Morocco,摩洛哥,,200万,51.0,广州富力,1033.0,多哈军团,1344,中锋,哈默德,-200万,-100,2015-07-24,,,15
1391,21,China,中国,,13万,774.0,雷克索斯,41.0,广州恒大,6802,右中场,李源一,188万,1500,2015-07-24,200万,2000000.0,15
1392,26,China,中国,出租,55万,42.0,北京国安,38.0,巴列卡诺,1062,右边锋,张呈栋,,-,2015-07-21,,,15
1393,36,China,中国,,,46.0,天津泰达,,Retired,1169,中后卫,李玮锋,,-,2015-07-21,,,15
1394,31,Brazil,巴西,,550万,77.0,AC米兰,41.0,广州恒大,5738,左边锋,罗比尼奥,-550万,-100,2015-07-16,0,0.0,15
1395,26,Brazil,巴西,,380万,41.0,广州恒大,,广州恒大预备队,6803,中锋,阿兰,-380万,-100,2015-07-16,,,15
1396,28,Argentina,阿根廷,,250万,168.0,博卡青年,215.0,重庆力帆,4688,中锋,吉利奥蒂,25万,10,2015-07-16,275万,2750000.0,15
1397,26,Brazil,巴西,出租,240万,50.0,上海绿地申花,47.0,辽宁宏运,1329,中锋,保罗·恩里克,,-,2015-07-16,,,15
1398,20,Cote d'Ivoire,科特迪瓦,,100万,45.0,上海上港,,上海上港预备队,6706,左边锋,埃弗拉,-100万,-100,2015-07-16,,,15
1399,29,Brazil,巴西,,100万,215.0,重庆力帆,,重庆力帆预备队,31059,中锋,贾贾·科埃略,-100万,-100,2015-07-16,,,15
1400,27,Brazil,巴西,,60万,215.0,重庆力帆,,重庆力帆预备队,20260,中锋,甘托,-60万,-100,2015-07-16,,,15
1401,30,Brazil,巴西,,40万,53.0,江苏苏宁,,江苏苏宁预备队,1403,中后卫,埃雷尔森,-40万,-100,2015-07-16,,,15
1402,28,China,中国,,35万,42.0,北京国安,,北京国安预备队,1047,中后卫,郎征,-35万,-100,2015-07-16,,,15
1403,22,China,中国,,3万,,河南建业预备队,51.0,广州富力,1266,右中场,王嘉楠,-3万,-100,2015-07-16,0,0.0,15
1404,19,China,中国,,3万,626.0,天津权健,,TJ Quanj. Res.,24543,,杨万顺,-3万,-100,2015-07-16,,,15
1405,22,China,中国,,3万,,北京国安预备队,42.0,北京国安,1046,,张帅,-3万,-100,2015-07-16,,,15
1406,19,China,中国,出租,3万,42.0,北京国安,1255.0,梅州客家,1052,右边锋,巴顿,,-,2015-07-16,,,15
1407,21,China,中国,,3万,626.0,天津权健,,TJ Quanj. Res.,21415,门将,张津,-3万,-100,2015-07-16,,,15
1408,19,China,中国,,3万,,大连一方预备队,52.0,大连一方,1385,,董岩峰,-3万,-100,2015-07-16,,,15
1409,22,China,中国,,3万,,R&amp;F Reserves,51.0,广州富力,6790,中锋,曾超,-3万,-100,2015-07-16,,,15
1410,19,China,中国,,3万,51.0,广州富力,,广州恒大预备队,6799,左后卫,陈泽鹏,0,0,2015-07-16,3万,25000.0,15
1411,22,China,中国,,,,大连一方预备队,52.0,大连一方,8945,,解辉,,-,2015-07-16,,,15
1412,28,Argentina,阿根廷,回归,250万,215.0,重庆力帆,168.0,博卡青年,4688,中锋,吉利奥蒂,,-,2015-07-15,,,15
1413,27,Kosovo,科索沃,,150万,42.0,北京国安,,北京国安预备队,1061,中锋,费祖拉乌,-150万,-100,2015-07-15,,,15
1414,26,Brazil,巴西,,150万,1811.0,川崎前锋,51.0,广州富力,6793,左边锋,雷纳迪尼奥,150万,100,2015-07-15,300万,3000000.0,15
1415,26,Brazil,巴西,,110万,41.0,广州恒大,,广州恒大预备队,1035,后腰,雷内,-110万,-100,2015-07-15,,,15
1416,24,China,中国,,85万,67.0,沃尔夫斯堡,42.0,北京国安,1076,左中场,张稀哲,115万,135,2015-07-15,200万,2000000.0,15
1417,30,Romania,罗马尼亚,出租,70万,,ASA Tirgu Mures,53.0,江苏苏宁,37117,中后卫,Marius Constantin,,-,2015-07-15,15万,150000.0,15
1418,24,China,中国,,3万,41.0,广州恒大,,广州恒大预备队,1028,门将,董春雨,-3万,-100,2015-07-15,,,15
1419,21,China,中国,,3万,52.0,大连一方,,HN Billows,1383,右后卫,纪政玉,-3万,-100,2015-07-15,0,0.0,15
1420,28,China,中国,,3万,,Without Club,627.0,贵州恒丰,19512,左中场,王帆,-3万,-100,2015-07-15,,,15
1421,18,China,中国,,,,上海上港预备队,45.0,上海上港,6705,中锋,胡靖航,,-,2015-07-15,,,15
1422,21,China,中国,,,,Zhicheng Res.,627.0,贵州恒丰,19511,右中场,吴昊,,-,2015-07-15,,,15
1423,21,China,中国,回归,3万,1253.0,大连超越,52.0,大连一方,1383,右后卫,纪政玉,,-,2015-07-14,,,15
1424,20,China,中国,,,,广州恒大预备队,41.0,广州恒大,6804,右边锋,王靖斌,,-,2015-07-14,,,15
1425,25,Brazil,巴西,,275万,115.0,波尔图,42.0,北京国安,6224,中锋,克莱伯,155万,56,2015-07-13,430万,4300000.0,15
1426,25,China,中国,,8万,,大连一方预备队,46.0,天津泰达,1377,左中场,周通,-8万,-100,2015-07-11,0,0.0,15
1427,30,Brazil,巴西,,475万,199.0,弗鲁米嫩塞,46.0,天津泰达,5770,前腰,瓦格纳,-475万,-100,2015-07-10,,,15
1428,25,Sweden,瑞典,,55万,43.0,北京人和,673.0,布隆德比,31167,中锋,马格努斯·埃里克森,30万,55,2015-07-10,85万,850000.0,15
1429,26,China,中国,,28万,215.0,重庆力帆,42.0,北京国安,6701,右边锋,张池明,73万,264,2015-07-10,100万,1000000.0,15
1430,23,China,中国,,10万,52.0,大连一方,41.0,广州恒大,1381,门将,刘伟国,5万,50,2015-07-10,15万,150000.0,15
1431,22,China,中国,,3万,,河南建业预备队,48.0,河南建业,6834,左后卫,路尧,-3万,-100,2015-07-10,,,15
1432,22,China,中国,,3万,48.0,河南建业,,河南建业预备队,6835,中后卫,罗恒,-3万,-100,2015-07-10,,,15
1433,20,China,中国,,3万,48.0,河南建业,,河南建业预备队,22898,,朱迪,-3万,-100,2015-07-10,,,15
1434,20,China,中国,,3万,48.0,河南建业,,河南建业预备队,33333,后腰,宋毅,-3万,-100,2015-07-10,,,15
1435,18,China,中国,,,,河南建业预备队,48.0,河南建业,21434,,张仔儒,,-,2015-07-10,,,15
1436,21,China,中国,出租,8万,45.0,上海上港,626.0,天津权健,1143,右边锋,郑达伦,,-,2015-07-09,,,15
1437,29,Ghana,加纳,,450万,1086.0,阿尔艾因,45.0,上海上港,6707,中锋,吉安,450万,100,2015-07-08,900万,9000000.0,15
1438,20,China,中国,,3万,1252.0,武汉卓尔,48.0,河南建业,6840,中后卫,龙成,-3万,-100,2015-07-08,,,15
1439,21,China,中国,,3万,50.0,上海绿地申花,48.0,河南建业,1322,影子前锋,梁雨,-3万,-100,2015-07-08,0,0.0,15
1440,18,China,中国,,3万,43.0,北京人和,,Renhe Reserve,44513,,孙亚,-3万,-100,2015-07-08,,,15
1441,28,Poland,波兰,,75万,43.0,北京人和,887.0,克拉科夫,1088,中场,马辛斯基,-75万,-100,2015-07-07,0,0.0,15
1442,34,China,中国,,10万,50.0,上海绿地申花,1249.0,北京北控,1307,右后卫,王长庆,-10万,-100,2015-07-07,0,0.0,15
1443,19,China,中国,出租,5万,,圣埃蒂安B队,626.0,天津权健,19527,中锋,向柏旭,,-,2015-07-07,,,15
1444,28,Romania,罗马尼亚,,230万,587.0,布加勒斯特星,46.0,天津泰达,11719,前腰,塔纳塞,-130万,-57,2015-07-06,100万,1000000.0,15
1445,26,"Korea, South",韩国,,65万,51.0,广州富力,1048.0,阿尔贾兹拉,1339,后腰,朴钟佑,-65万,-100,2015-07-06,,,15
1446,19,China,中国,,10万,,Avispa Fukuoka,49.0,山东鲁能,6686,中后卫,高准翼,-10万,-100,2015-07-03,,,15
1447,28,China,中国,,5万,,Renhe Reserve,43.0,北京人和,1108,中锋,吴丁卯,-5万,-100,2015-07-03,,,15
1448,30,Senegal,塞内加尔,,1000万,284.0,贝西克塔斯,50.0,上海绿地申花,6662,中锋,登巴·巴,300万,30,2015-07-01,1300万,13000000.0,15
1449,26,Brazil,巴西,,900万,3.0,热刺,41.0,广州恒大,81,中场,保利尼奥,500万,56,2015-07-01,1400万,14000000.0,15
1450,27,Brazil,巴西,,700万,1048.0,阿尔贾兹拉,49.0,山东鲁能,6809,后腰,尤西雷,20万,3,2015-07-01,720万,7200000.0,15
1451,30,Bosnia-Herzegovina,波黑,,350万,68.0,霍芬海姆,43.0,北京人和,1888,中场,萨利霍维奇,-350万,-100,2015-07-01,0,0.0,15
1452,33,Bosnia-Herzegovina,波黑,,320万,,生涯中断,43.0,北京人和,1090,前腰,米西莫维奇,-320万,-100,2015-07-01,,,15
1453,26,Congo DR,刚果(金),,150万,155.0,格罗兹尼特里克,51.0,广州富力,4325,中锋,博基拉,70万,47,2015-07-01,220万,2200000.0,15
1454,31,Brazil,巴西,,85万,46.0,天津泰达,628.0,瓦斯科达伽马,1195,中场,安德烈齐尼奥,-85万,-100,2015-07-01,0,0.0,15
1455,26,Brazil,巴西,,75万,,São Caetano,215.0,重庆力帆,5515,中锋,维埃拉,-75万,-100,2015-07-01,,,15
1456,22,Australia,澳大利亚,,75万,45.0,上海上港,580.0,布鲁日,22204,右边锋,贝尔尼·伊比尼,-61万,-81,2015-07-01,14万,140000.0,15
1457,30,China,中国,,5万,48.0,河南建业,1255.0,梅州客家,1257,中后卫,唐德超,-5万,-100,2015-07-01,,,15
1458,21,China,中国,,3万,,山东鲁能预备队,49.0,山东鲁能,6807,中后卫,王炯,-3万,-100,2015-07-01,,,15
1459,20,China,中国,,3万,,Renhe Reserve,43.0,北京人和,9027,,张裕碹,-3万,-100,2015-07-01,,,15
1460,20,China,中国,,,,上海绿地申花预备队,50.0,上海绿地申花,6655,,曹传宇,,-,2015-07-01,,,15
1461,22,Brazil,巴西,出租,30万,126.0,伊斯托里尔,215.0,重庆力帆,5790,右边锋,费尔南多,,-,2015-06-26,,,15
1462,26,China,中国,出租,10万,,Mafra,213.0,河北华夏幸福,6782,中锋,谈杨,,-,2015-06-26,,,15
1463,26,China,中国,出租,5万,50.0,上海绿地申花,1256.0,内蒙古中优,1314,左边锋,王飞,,-,2015-06-26,,,15
1464,20,China,中国,,5万,,上海绿地申花预备队,50.0,上海绿地申花,6783,左中场,徐骏敏,-5万,-100,2015-06-26,,,15
1465,22,China,中国,,5万,213.0,河北华夏幸福,,河北华夏幸福预备队,33416,左后卫,ئۆتكۈر ھەسەن,-5万,-100,2015-06-26,,,15
1466,21,China,中国,出租,5万,43.0,北京人和,1256.0,内蒙古中优,20252,前腰,李帅,,-,2015-06-26,,,15
1467,28,China,中国,,3万,,上海绿地申花预备队,50.0,上海绿地申花,1302,门将,沈俊,-3万,-100,2015-06-26,,,15
1468,21,China,中国,,3万,50.0,上海绿地申花,,上海绿地申花预备队,1308,前腰,苏顺,-3万,-100,2015-06-26,,,15
1469,22,China,中国,,3万,50.0,上海绿地申花,,上海绿地申花预备队,1309,右中场,刘嘉伟,-3万,-100,2015-06-26,,,15
1470,20,China,中国,,3万,,上海绿地申花预备队,50.0,上海绿地申花,6660,中场,陈涛,-3万,-100,2015-06-26,,,15
1471,25,China,中国,,3万,,江苏苏宁预备队,53.0,江苏苏宁,6668,中锋,戈伟,-3万,-100,2015-06-26,,,15
1472,19,China,中国,,,,上海绿地申花预备队,50.0,上海绿地申花,6833,后腰,李晓明,,-,2015-06-26,,,15
1473,20,China,中国,,,,上海绿地申花预备队,50.0,上海绿地申花,6661,右中场,徐君,,-,2015-06-26,,,15
1474,19,China,中国,,,,上海绿地申花预备队,50.0,上海绿地申花,19492,右后卫,徐友刚,,-,2015-06-26,,,15
1475,30,Mali,马里,,200万,27.0,莱万特,50.0,上海绿地申花,681,后腰,穆罕默德·西索科,-200万,-100,2015-06-25,0,0.0,15
1476,26,China,中国,,5万,,SG Sacavenense,43.0,北京人和,1284,右边锋,王刚,-5万,-100,2015-06-25,,,15
1477,30,China,中国,出租,5万,42.0,北京国安,215.0,重庆力帆,1055,后腰,张晓彬,,-,2015-06-23,,,15
1478,24,China,中国,出租,13万,45.0,上海上港,55.0,杭州绿城,1161,中场,王佳玉,,-,2015-06-22,,,15
1479,25,China,中国,出租,13万,41.0,广州恒大,55.0,杭州绿城,1221,中后卫,弋腾,,-,2015-06-22,,,15
1480,19,China,中国,,5万,52.0,大连一方,55.0,杭州绿城,1390,左后卫,岳鑫,53万,1050,2015-06-22,58万,575000.0,15
1481,31,China,中国,出租,5万,51.0,广州富力,626.0,天津权健,1361,中锋,张烁,,-,2015-06-22,,,15
1482,22,China,中国,,3万,215.0,重庆力帆,,重庆力帆预备队,6745,左中场,孙政扬,-3万,-100,2015-06-22,,,15
1483,21,China,中国,回归,5万,627.0,贵州恒丰,41.0,广州恒大,19485,右后卫,刘浩,,-,2017-12-31,,,16
1484,32,Senegal,塞内加尔,回归,450万,284.0,贝西克塔斯,50.0,上海绿地申花,6662,中锋,登巴·巴,,-,2017-06-30,,,16
1485,31,Ghana,加纳,回归,450万,1050.0,阿尔阿赫利,45.0,上海上港,6707,中锋,吉安,,-,2017-06-30,,,16
1486,30,Brazil,巴西,回归,200万,626.0,天津权健,592.0,基辅迪纳摩,16581,中锋,摩拉斯,,-,2017-06-30,,,16
1487,30,Turkey,土耳其,回归,120万,284.0,贝西克塔斯,213.0,河北华夏幸福,6672,中后卫,居吕姆,,-,2017-06-30,,,16
1488,26,Congo DR,刚果(金),回归,100万,28.0,拉科鲁尼亚,213.0,河北华夏幸福,955,前腰,卡库塔,,-,2017-06-30,,,16
1489,25,Australia,澳大利亚,回归,100万,86.0,国际米兰,53.0,江苏苏宁,4101,中后卫,塞恩斯伯里,,-,2017-06-30,,,16
1490,28,Brazil,巴西,回归,75万,195.0,累西腓体育,50.0,上海绿地申花,1329,中锋,保罗·恩里克,,-,2017-06-30,,,16
